20190401;000000;150.2700000;165.4000000;149.9200000;163.9500000;575498630
20190501;000000;163.6700000;216.4500000;162.6200000;215.1000000;1075262070
20190601;000000;214.4000000;251.6500000;213.5000000;232.8300000;917112280
20190701;000000;234.1600000;256.4000000;206.0000000;236.9000000;1183106510
20190801;000000;234.5400000;237.3400000;222.3000000;232.1500000;714271850
20190901;000000;231.9300000;238.1700000;225.7600000;225.9000000;514222460
20191001;000000;225.9900000;267.4000000;220.6800000;260.0000000;762874860
20191101;000000;260.1100000;272.6800000;244.3200000;257.5400000;1493324540
20191201;000000;258.4500000;263.4000000;244.7700000;256.4000000;849071200
20200101;000000;259.1000000;261.9000000;226.5700000;226.7000000;941266050
20200201;000000;223.8100000;239.8000000;200.5700000;202.6500000;1064060300
20200301;000000;207.9900000;211.9900000;158.1700000;181.4100000;2267423190
20200401;000000;178.0500000;196.2600000;177.5000000;190.0000000;1149784400
20200501;000000;188.0000000;202.3000000;181.6800000;199.9500000;1117376460
20200601;000000;200.2500000;208.1500000;190.5100000;194.3100000;947698380
20200701;000000;195.3100000;202.3300000;179.8000000;182.5900000;840088070
20200801;000000;182.5100000;194.6800000;180.5100000;181.0100000;763069970
20200901;000000;181.4000000;186.2900000;169.6000000;169.9700000;1035378920
20201001;000000;171.1800000;173.4100000;162.8000000;166.4100000;610154880
